title	creator	date_expression	date	language	extent	description	provenance	subject	spatial	format	type	ead_id	aleph_id	aspace_id	finding_aid_url	oclc_num	identifier	local_id	display_format	rights	rights_note
Milton Carter papers	Carter, Milton	1860-1864	1860/1864	eng	5 items	Collection contains family correspondence of Carter, stationed near Dalton, Ga.		Soldiers -- Confederate States of America -- Correspondence| Georgia -- History -- Civil War, 1861-1865	Georgia		Text	cartermiltonpapers-002400003	002400003	seca-f18b4637-dbb0-4330-a216-4504804f8d29	http://library.duke.edu/rubenstein/findingaids/cartermiltonpapers-002400003/	38386241	RL.30450	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Robert Wormeley Carter papers	Carter, Robert Wormeley	1813-1850	1813/1850	eng	16 items	Collection contains miscellaneous correspondence of a planter.		Plantation owners -- Virginia| Richmond County (Va.) -- History	Richmond County (Va.)		Text	carterrobertwormeleypapers-002400004	002400004	seca-8eae1429-0f2e-4c01-8321-9ef8d82681be	http://library.duke.edu/rubenstein/findingaids/carterrobertwormeleypapers-002400004/	38386023	RL.30442	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
George Washington Carver letter	Carver, George Washington, 1864?-1943	1928	1928/1928	eng	1 item	Collection consists of a letter from Carver discussing two students and religion.		African American agriculturists| African Americans -- Education| African American educators| Carver, George Washington, 1864?-1943 -- Religion.			Text	carvergeorgewashington-002400008	002400008	seca-e11ce8fd-4740-42c8-a0e6-33cc809e4f8b	http://library.duke.edu/rubenstein/findingaids/carvergeorgewashington-002400008/	38385644	RL.30465	[local_id]	image	http://rightsstatements.org/vocab/UND/1.0/	[rights_note]
Alice Cary papers	Cary, Alice, 1820-1871	1870	1870/1870	eng	2 items	This collection consists of a small picture and a four-line poem by Alice Cary.		American poetry -- Women authors| Women poets| Cary, Alice, 1820-1871			Text	caryalicepapers-002613658	002613658	seca-b0f496ff-9c79-45a7-9007-e4ea87625211	http://library.duke.edu/rubenstein/findingaids/caryalicepapers-002613658/	42584184	RL.30460	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Monimia Fairfax Cary papers	Cary, Monimia Fairfax	1861	1861/1861	eng	1 item	Collection consists of a letter inquiring about the need for nurses in the hospital at Richmond, Va.		Hospitals -- Confederate States of America| Richmond (Va.) -- History -- Civil War, 1861-1865| United States -- History -- Civil War, 1861-1865 -- Nurses	Richmond (Va.)| United States		Text	carymonimiafairfaxpapers-002400009	002400009	seca-5ef5ea7c-63ca-4a51-93ae-e1fef14ed906	http://library.duke.edu/rubenstein/findingaids/carymonimiafairfaxpapers-002400009/	38386253	RL.30451	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Samuel F. Case correspondence	Case, Samuel F.	1861-1865	1861/1865	eng	29 items	Personal and financial correspondence of Case and his wife. Most of the letters came to Case as president and cashier of the Citizen's National Bank of Fulton; however, they reflect many of the events of the Civil War and contain information on the 110th, 147th, and 184th New York regiments.		Banks and banking, American -- New York (State) -- Fulton| Citizen's National Bank of Fulton (Fulton, N.Y.)| United States. Army. New York Infantry Regiment, 110th (1862-1865)| United States. Army. New York Infantry Regiment, 147th (1862-1865)| United States. Army. New York Infantry Regiment, 184th (1864-1865)| United States -- History -- Civil War, 1861-1865 -- Public opinion	United States		Text	casesamuelf-000890402	000890402	seca-957c78e5-eaa3-4476-a357-49572608ce92	http://library.duke.edu/rubenstein/findingaids/casesamuelf-000890402/	20649239	RL.30452	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
M. B. Casey papers	Casey, M. B.	1846-1884	1846/1884	eng	8 items	Collection contains the family correspondence of Casey.		Coosa County (Ala.) -- History	Coosa County (Ala.)		Text	caseymbpapers-002400011	002400011	seca-27a63c8f-46ea-478b-8239-4e79025cb90a	http://library.duke.edu/rubenstein/findingaids/caseymbpapers-002400011/	38386147	RL.30447	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Silas Casey papers	Casey, Silas	1862	1862/1862	eng	4 items	Collection contains routine orders and instructions relating to Casey's division, U.S. Army.		United States. Army -- History -- Civil War, 1861-1865| United States -- History -- Civil War, 1861-1865	United States		Text	caseysilaspapers-002400012	002400012	seca-5096df77-d380-4bfd-9857-511af488a86c	http://library.duke.edu/rubenstein/findingaids/caseysilaspapers-002400012/	38386268	RL.30453	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Lewis Cass papers	Cass, Lewis, 1782-1866	1823-1858	1823/1858	eng	7 items	Miscellaneous letters and papers, including a request for information on the Sioux Indians; payments to be made to the Cherokee Indians, 1832; and a letter from James Buchanan concerning the ratification of a treaty with Peru, 1858, during Cass' tenure as Secretary of State. Addition includes three daily synopses (May 2, 1845-Sept. 27, 1845), of articles in a wide spectrum of newspapers and periodicals, which refer to the controversy concerning Oregon's partial annexation to Britain which Mr. Cass actively opposed. There is also a chronology of the Oregon Debate in Congress, from December 9, 1845, to August 20, 1846.		Cherokee Indians -- Government relations| Oregon question| Buchanan, James, 1791-1868| Oregon Territory -- Politics and government| Peru -- Foreign relations -- United States| United States -- Foreign relations -- Peru	Oregon Territory| Peru| United States		Text	casslewispapers-000848157	000848157	seca-5d8e0a67-7eb0-408a-a0c4-ae9178dc3fc3	http://library.duke.edu/rubenstein/findingaids/casslewispapers-000848157/	19347151	RL.30444	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Martin Caswell papers	Caswell, Martin	1765-1775	1765/1775	eng	6 items	Collection contains court summonses and arrest warrants signed by Caswell as clerk.		Dobbs County (N.C.) -- History -- 19th century	Dobbs County (N.C.)		Text	caswellmartinpapers-002269049	002269049	seca-f80fa09e-8071-4f92-8465-e594deb0dd60	http://library.duke.edu/rubenstein/findingaids/caswellmartinpapers-002269049/	36735170	RL.30438	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Richard Caswell papers	Caswell, Richard	1777-1790	1777/1790	eng	16 items	Collection contains letters and papers concerned with military affairs, the militia, Loyalists, legislative business, and Indian affairs.		Indians of North America -- Relations| North Carolina -- History -- 18th century	North Carolina		Text	caswellrichardpapers-002269050	002269050	seca-2e995de8-5702-4a45-8e4f-7170e070e228	http://library.duke.edu/rubenstein/findingaids/caswellrichardpapers-002269050/	36735172	RL.30439	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Thomas M. Cathcart letters	Cathcart, Thomas M.	1879-1883 and undated.	1879/1883	eng	15 items	Letters are mostly written by Cathcart's relatives in Illinois. Subjects include: farming; prices; social events; courtship; teaching; and law suits involving property rights. There are several references to African-Americans in the North and the South, including mention of bribing an African-American to give false testimony during a land dispute, and the stabbing of an African-American by a white man. Three letters from Due West College, S.C. mention general academic life, separation of the sexes, curriculum, and topics of literary society debates.		Universities and colleges -- South Carolina -- Due West| Agriculture -- Illinois -- History| Courtship -- United States -- History| African Americans -- Crimes against| African Americans -- Public opinion| Students -- Social life and customs| Due West College (S.C.)| Illinois -- Social life and customs| Illinois -- Economic conditions	Illinois		Text	cathcartthomasmletters-001751749	001751749	seca-a947be77-a9ff-4e20-9f36-ff6b221052ec	http://library.duke.edu/rubenstein/findingaids/cathcartthomasmletters-001751749/	32458430	RL.30462	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Views of Sir Dr. Hennebel on the Jansenist controversy	Catholic Church	1653	1653/1653	lat	1 leaf.	Latin manuscript gives the views of Sir. Dr. Hennebel on the idea of grace during the Jansenist controversy. The general subject of the manuscript is grace in the theological sense, and what God's grace does, as against what man's works might do, grace as a ground of salvation, and grace achieved by following God's command. The writer is evidently against the grounds for which the "five propositions" of the Janesists were condemned by Pope Innocent X in 1653.	Acquired prior to 1960	Theology -- History -- 17th century| Jansenists			Text	catholicchurch-003866243	003866243	seca-394258c0-fa97-41dc-ad78-27f58fb86131	http://library.duke.edu/rubenstein/findingaids/catholicchurch-003866243/	1008591997	RL.30436	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
G. Washington Catlett papers	Catlett, G. Washington	1835-1868	1835/1868	eng	4 items	Collection consists of personal letters and one bill.					Text	catlettgwashingtonpapers-002269734	002269734	seca-6555edcc-5b72-4f5e-a456-e000eb962854	http://library.duke.edu/rubenstein/findingaids/catlettgwashingtonpapers-002269734/	36752611	RL.30446	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Carrie Chapman Catt letter	Catt, Carrie Chapman, 1859-1947	1928	1928/1928	eng	1 item	Letter states that Mrs. Catt will not be able to address the senior class of the North Carolina College for Women (now the University of North Carolina at Greensboro).					Text	cattcarriechapman-002269735	002269735	seca-5a1d7c8e-67f5-4737-9953-3b29ee9c0ba0	http://library.duke.edu/rubenstein/findingaids/cattcarriechapman-002269735/	36752589	RL.30466	[local_id]	image	http://rightsstatements.org/vocab/UND/1.0/	[rights_note]
Mrs. Caudle letters	Caudle, Mrs.,	1833	1833/1833	eng	2 items	Two letters to "Old Man," from a Mrs. Caudle, detailing her trip to a courthouse auction at Lawrenceburg, Tenn., to bid for a white child who is apparently the illegitimate offspring of the family. There is discussion of what to do with the child as well as various family members' reactions.	Purchase 1986	Illegitimacy -- Tennessee| Children -- Legal status, laws, etc -- Tennessee			Text	caudleletters-001098617	001098617	seca-44d5a0da-676d-4ef2-adb9-dec0b5878f7a	http://library.duke.edu/rubenstein/findingaids/caudleletters-001098617/	28081360	RL.30445	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Madison Cawein papers	Cawein, Madison Julius, 1865-1914	1892-1914	1892/1914	eng	5 items	Collection contains miscellaneous letters and two clippings of THE SUN from 1910 carrying poems by Cawein and others.		Poets, American -- Kentucky| Louisville (Ky.) -- History	Louisville (Ky.)		Text	caweinmadisonjuliuspapers-002278539	002278539	seca-e04e12e0-9153-4f47-9439-ebfde8f67474	http://library.duke.edu/rubenstein/findingaids/caweinmadisonjuliuspapers-002278539/	36854613	RL.30463	[local_id]	image	http://rightsstatements.org/vocab/UND/1.0/	[rights_note]
Manuel Cevallos Escalera papers	Cevallos Escalera, Manuel	1820-1833	1820/1833	eng	40 items	Collection contains original documents and copies relating to the military career of a lieutenant colonel of militia and subdelegate of the province of Canta.		Peru -- History -- 19th century	Peru		Text	cevallosescaleramanuelpapers-002278541	002278541	seca-ab489720-d264-4db4-8362-4aba3235440e	http://library.duke.edu/rubenstein/findingaids/cevallosescaleramanuelpapers-002278541/	36854576	RL.30443	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Mary Chadick diary	Chadick, Mary Jane Cook	1862-1865	1862/1865	eng	1 volume	Typed copy of a diary of Mary Chadick, wife of William Davidson Chadick, describing Federal raids on and occupation of Huntsville; and commenting on local people and trouble with slaves occasioned by the presence of Federal troops.		Women -- Confederate States of America -- Diaries| Alabama -- History -- Civil War, 1861-1865| Huntsville (Ala.) -- History -- Civil War, 1861-1865| United States -- History -- Civil War, 1861-1865 -- African Americans| United States -- History -- Civil War, 1861-1865 -- Destruction and pillage| United States -- History -- Civil War, 1861-1865 -- Personal narratives, Confederate| United States -- History -- Civil War, 1861-1865 -- Women	Alabama| Huntsville (Ala.)| United States		Text	chadickmaryjanecook-000890417	000890417	seca-ef961178-805d-434f-a676-e3de0cd4a6ee	http://library.duke.edu/rubenstein/findingaids/chadickmaryjanecook-000890417/	20649281	RL.30454	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Daniel Henry Chamberlain letters	Chamberlain, Daniel Henry, 1835-1907	1874-1877	1874/1877	eng	3 items	Collection contains letters to Charles Nordhoff on politics, a political appointment, and personal matters.					Text	chamberlaindanielhenryletters-002278544	002278544	seca-0550eeaa-6ef8-4f06-8208-8721b4303560	http://library.duke.edu/rubenstein/findingaids/chamberlaindanielhenryletters-002278544/	36854538	RL.30461	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Alfred Otis Chamberlain papers	Chamberlin, Alfred Otis	1862-1865	1862/1865	eng	111 items	Personal correspondence describing camp life and events of the war. Chamberlain spent most of his time in eastern North Carolina but was in Virginia for the winter of 1863-1864.		Soldiers -- Correspondence| United States. Army. Massachusetts Infantry Regiment, 23rd (1861-1865)| North Carolina -- History -- Civil War, 1861-1865| United States -- History -- Civil War, 1861-1865| Virginia -- History -- Civil War, 1861-1865	North Carolina| United States| Virginia		Text	chamberlinalfredotispapers-000848194	000848194	seca-74d171f8-c692-4697-bfbe-aad38bdbaefd	http://library.duke.edu/rubenstein/findingaids/chamberlinalfredotispapers-000848194/	19347654	RL.30455	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
