title	creator	date_expression	date	language	extent	description	provenance	subject	spatial	format	type	collection_slug	aleph_id	oclc_num	local_id	display_format	rights	rights_note
Amanda Gardner papers	Gardner, Amanda E. Edney	1833-1892	1833/1892	eng	89 items	Collection consists of letters to Amanda E. Edney, later Amanda Gardner, from her friend Mary Serina Harris, her children, and many others. The correspondence contains comments on social life and customs in the antebellum South; discussions of "Nullifiers" in North Carolina; descriptions by Mary of Florida with references to the dangers from Indians and to the climate; letters about E. Gardner's work at the Greenville Land Office; and her daughter Elizabeth's education at Presbyterian Female Collegiate Institute, Talladega, Ala., 1854-1855. Civil War letters from her son, John A. Gardner, a Confederate soldier, describe a military skirmish, the first battle of Manassas (1st Bull Run), camp life, illness, Confederate censorship, hospitals, the election of regimental officers, wages, and conscriptions. A letter from Dr. Thomas Hunter tells of John's death in 1862. A March 1865 letter from C. W. Hayes thanks Amanda Gardner for loaning books to the Union prisoners at Fort Morgan, Mobile, Alabama.		Nullification (States' rights) -- 19th century| Bull Run, 1st Battle of, Va., 1861| Indians of North America -- Florida| Soldiers -- Confederate States of America -- Correspondence| Women -- Education -- Southern States| Women -- Southern States| Gardner, Elizabeth A.| Gardner, John A.| Harris, Mary Selina, correspondent.| Confederate States of America. Army -- Military life| Confederate States of America. Army -- Recruiting, enlistment, etc| Presbyterian Female Collegiate Institute (Talladega, Ala.)| United States. Army -- Prisons -- 19th century| Alabama -- History -- 19th century| Florida -- Description and travel -- 19th century| Greenville (Ala.) -- History -- 19th century| Southern States -- Social life and customs -- 1775-1865| United States -- History -- Civil War, 1861-1865 -- Campaigns	Alabama| Florida| Greenville (Ala.)| Southern States| United States		Text	gardneramandaeedneypapers-000857051	000857051	19646963	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Caroline Gardner papers	Gardner, Caroline	1857-1864	1857/1864	eng	36 items	Civil War letters to Caroline Gardner from friends and cousins. Primary correspondents are Thomas J. Gardner, 2nd Regiment, North Carolina Cavalry, and Marshall Moffitt. Topics include camp life, military skirmishes, prisoners from First Manassas arriving in Tarboro, a train accident, and disappointment over a speech by Governor Vance, 1864. Also included are papers of the Kivett family of Missouri, who appear to have been friends of Caroline Gardner. These containing descriptions of Texas County, Mo., as well as some Civil War correspondence from Jacob Kivett.		Governors -- North Carolina| Soldiers -- Confederate States of America -- Correspondence| Gardner, Thomas, correspondent.| Moffitt, Marshall, correspondent.| Vance, Zebulon Baird, 1830-1894 -- Public opinion.| Gardner family| Kivett family| Confederate States of America. Army -- Military life| Confederate States of America. Army. North Carolina Cavalry Regiment, 2nd.| Missouri -- Description and travel| Randolph County (N.C.) -- History -- 19th century| Texas County (Mo.) -- Description and travel| United States -- History -- Civil War, 1861-1865 -- Prisoners and prisons	Missouri| Randolph County (N.C.)| Texas County (Mo.)| United States		Text	gardnercarolinepapers-000857053	000857053	19646970	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
John L. Gardner papers	Gardner, John L.	1868-1869	1868/1869	eng	28 items	Personal and business letters and shipping invoices addressed to Gardner. Letters mention commodity prices in North Carolina. Invoices list merchandise shipped from New York City to New Bern on American ships: Agile, J. W. Haig, H. Hill, Louisa Moore, and H. H. Thompson.		Invoices -- United States -- 19th century| Coastwise shipping -- United States| Prices -- North Carolina| New Bern (N.C.) -- Commerce -- New York (State) -- New York| New York (N.Y.) -- Commerce -- North Carolina| North Carolina -- Economic conditions	New Bern (N.C.)| New York (N.Y.)| North Carolina		Text	gardnerjohnlpapers-000895176	000895176	20769606	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Melzar Gardner correspondence	Gardner, Melzar	1833-1842	1833/1842	eng	35 items	Letters to Gardner relating to his work in Boston, Mass., Richmond, Va., and Hartford, Conn., on newspapers and periodicals including the Boston Quarterly Review, Brother Jonathan, Democratic Review, States Rights Republican (Richmond), The Sunbeam (Hartford), and Union and Messenger. Topics include Democratic politics, social democracy, and political reforms. Correspondents include Theophilus Fisk, who wrote from Portsmouth, Va., inviting Gardner to be editor of a weekly paper in Richmond that would advocate for a new state constitution, suffrage, public education, and labor rights.	Purchase 1981	Editors -- Correspondence| Newspapers -- History -- 19th century| Journalists -- United States| Social reformers -- United States| Fisk, Theophilus, correspondent.| Democratic Party (U.S.)| Richmond (Va.) -- History -- 19th century| United States -- Politics and government -- 1815-1861	Richmond (Va.)| United States		Text	gardnermelzar-000854596	000854596	19562294	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Susan Folger Gardner diary	Gardner, Susan Folger, 1811-	1853 Jan. 10-Apr. 12	1853/1853	eng	1 item	Diary (44 pp.) chiefly describing Gardner's daily routines and life in Nantucket during the mid-19th century. She describes arrivals of whaling ships, health of people in community, and pastimes. Details enthusiastic welcome Lucy Stone received when she came to Nantucket to lecture about women's rights and abolition.	Purchase 1985	Diaries -- 19th century| Women's rights -- Massachusetts -- 19th century| Abolitionists -- Massachusetts -- 19th century| Whaling -- Massachusetts -- 19th century| Women -- Massachusetts -- Nantucket -- Social conditions| Stone, Lucy, 1818-1893| Nantucket (Mass.) -- Social life and customs	Nantucket (Mass.)	Diaries	Text	gardnersusanfolger-000749773	000749773	15789215	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
James Garfield collection	Garfield, James A. (James Abram), 1831-1881	1880-1906	1880/1906	eng	8 items	Collection contains two letters of recommendation by Garfield for office seekers; an 1881 invitation to Garfield's inaugural ball; a facsimile of an 1880 letter from Garfield to Marshall Jewel, chairman of the Republican National Committee, denouncing as a forgery the Morey letter concerning Chinese immigration; an 1882 announcement of a memorial service in Garfield's honor; a certificate issued to J. A. Brookshier, a contributing member of the Garfield National Masonic Memorial Association of Washington, D.C.; and typescripts of two speeches, approximately 1899 and 1906, delivered by an unknown alumnus of Hiram College and containing reminiscences of classmate James A. Garfield.		Presidents -- Inauguration| Presidents -- United States -- Correspondence| Garfield, James A. (James Abram), 1831-1881| Jewell, Marshall, 1825-1883| Garfield National Memorial Association| Hiram College -- Alumni and alumnae			Text	garfieldjamesa-002683900	002683900	43738319	[local_id]	image		[rights_note]
Addison Garland papers	Garland, Addison	1835-1862	1835/1862	eng	7 items	Collection consists of Garland's promotion letters from the U.S. Marine Corps, signed by the secretaries of the Navy: James C. Dobbin, John Y. Mason, Sr., and Gideon Welles; also includes Garland's certificate of membership for the U.S. Naval Lyceum.		Sailors -- 19th century| United States Naval Lyceum| United States. Marine Corps -- History -- 19th century| United States. Navy -- Correspondence			Text	garlandaddisonpapers-003870058	003870058	1090277508	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Benjamin Garlinger papers	Garlinger, Benjamin A., Sr.,	1819-1895	1819/1895	eng	24 items	Collection consists of business and personal letters and legal documents relating to Benjamin Garlinger, Sr. The legal documents include land deeds for Maryland.		Public officers -- 19th century| Land use -- Maryland -- 19th century| Garlinger, Benjamin, Sr.| Hagerstown (Md.) -- History -- 19th century	Hagerstown (Md.)		Text	garlingerbenjaminapapers-003870060	003870060	1090277862	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
John Garner papers	Garner, John, active 1820s	1825-1828	1825/1827	eng	26 items	Business letters.		Business enterprises -- North Carolina -- 19th century| General stores -- Correspondence| Person County (N.C.) -- History -- 19th century	Person County (N.C.)		Text	garnerjohnpapers-003870062	003870062	1090285939	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Jack Garnet papers	Garnet, Jack H., active 1890s	1895	1895/1895	eng	3 items	Collection consists of love letters between Jack Garnet and his girlfriend, Edith R. (unknown last name).		Courtship -- 19th century| Love-letters -- 19th century			Text	garnetjackhpapers-003870072	003870072	1090286119	[local_id]	image		[rights_note]
Robert S. Garnett letter to S. Lansing, Jr.	Garnett, Robert S. (Robert Selden), 1819-1861	1853 July 7.	1853/1853	eng	1 item	Letter from Garnett to Lansing concerning an unserviceable mess kit.		Mess kits -- 19th century| Armed Forces -- Officers -- Correspondence			Text	garnettroberts-003870076	003870076	1090286693	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
